date,time
2015-08-09 00:49:30,0.317830085754
2015-08-09 00:49:35,0.29025387764000005
2015-08-09 00:49:40,0.275955915451
2015-08-09 00:49:45,0.280470848083
2015-08-09 00:49:50,0.286422014236
2015-08-09 00:49:55,0.268118143082
2015-08-09 00:50:00,0.273994922638
2015-08-09 00:50:05,0.362622022629
2015-08-09 00:50:10,0.317366123199
2015-08-09 00:50:15,0.315980911255
2015-08-09 00:50:20,0.323799133301
2015-08-09 00:50:25,0.280102968216
2015-08-09 00:50:30,0.334612846375
2015-08-09 00:50:35,0.3853931427
2015-08-09 00:50:40,0.334193944931
2015-08-09 00:50:45,0.275296926498
2015-08-09 00:50:50,0.321984052658
2015-08-09 00:50:55,0.414046049118
2015-08-09 00:51:00,0.379900932312
2015-08-09 00:51:05,0.270708084106
2015-08-09 00:51:10,0.31822395324700004
2015-08-09 00:51:15,0.327022790909
2015-08-09 00:51:20,0.335410118103
2015-08-09 00:51:25,0.414236068726
2015-08-09 00:51:30,0.334178924561
2015-08-09 00:51:35,0.282123088837
2015-08-09 00:51:40,0.33652806282
2015-08-09 00:51:45,0.274055957794
2015-08-09 00:51:50,0.331339120865
2015-08-09 00:51:55,0.285309076309
2015-08-09 00:52:00,0.30655503273
2015-08-09 00:52:05,0.385586977005
2015-08-09 00:52:10,0.271041154861
2015-08-09 00:52:15,0.278584957123
2015-08-09 00:52:20,0.331310987473
2015-08-09 00:52:25,0.309844970703
2015-08-09 00:52:30,0.325239181519
2015-08-09 00:52:35,0.285663127899
2015-08-09 00:52:40,0.32098197937
2015-08-09 00:52:45,0.336902856827
2015-08-09 00:52:50,0.345340967178
2015-08-09 00:52:55,0.396768093109
2015-08-09 00:53:00,0.324321985245
2015-08-09 00:53:05,0.270576953888
2015-08-09 00:53:10,0.278578042984
2015-08-09 00:53:15,0.279313087463
2015-08-09 00:53:20,0.34532284736599994
2015-08-09 00:53:25,0.275328159332
2015-08-09 00:53:30,0.282120943069
2015-08-09 00:53:35,0.395862102509
2015-08-09 00:53:40,0.35812687873800003
2015-08-09 00:53:45,0.306294202805
2015-08-09 00:53:50,0.302131175995
2015-08-09 00:53:55,0.410555124283
2015-08-09 00:54:00,0.332401990891
2015-08-09 00:54:05,0.275192975998
2015-08-09 00:54:10,0.330090999603
2015-08-09 00:54:15,0.348204851151
2015-08-09 00:54:20,0.308652877808
2015-08-09 00:54:25,0.277608156204
2015-08-09 00:54:30,0.31133294105500003
2015-08-09 00:54:35,0.278346061707
2015-08-09 00:54:40,0.330729961395
2015-08-09 00:54:45,0.274735927582
2015-08-09 00:54:50,0.324614048004
2015-08-09 00:54:55,0.26748299598700004
2015-08-09 00:55:00,0.355689048767
2015-08-09 00:55:05,0.28013586998
2015-08-09 00:55:10,0.326360940933
2015-08-09 00:55:15,
2015-08-09 00:55:20,
2015-08-09 00:55:25,
2015-08-09 00:55:30,
2015-08-09 00:55:35,
2015-08-09 00:55:40,
2015-08-09 00:55:45,
2015-08-09 00:55:50,
2015-08-09 00:55:55,
2015-08-09 00:56:00,0.303665876389
2015-08-09 00:56:05,0.277362108231
2015-08-09 00:56:10,0.35218596458400003
2015-08-09 00:56:15,0.280153989792
2015-08-09 00:56:20,0.33182311058
2015-08-09 00:56:25,0.26724290847800003
2015-08-09 00:56:30,0.318440914154
2015-08-09 00:56:35,0.36713194847099995
2015-08-09 00:56:40,0.39134311676
2015-08-09 00:56:45,0.270435094833
2015-08-09 00:56:50,0.27211189269999997
2015-08-09 00:56:55,0.300585985184
2015-08-09 00:57:00,0.324336051941
2015-08-09 00:57:05,0.27083182334899997
2015-08-09 00:57:10,0.33787107467699995
2015-08-09 00:57:15,0.27213001251200003
2015-08-09 00:57:20,0.320942163467
2015-08-09 00:57:25,0.282009124756
2015-08-09 00:57:30,0.31916809081999997
2015-08-09 00:57:35,0.299837827682
2015-08-09 00:57:40,0.321244001389
2015-08-09 00:57:45,0.273600816727
2015-08-09 00:57:50,0.327724933624
2015-08-09 00:57:55,0.31178808212299997
2015-08-09 00:58:00,0.326689004898
2015-08-09 00:58:05,0.306435823441
2015-08-09 00:58:10,0.321534156799
2015-08-09 00:58:15,0.28049707412700003
2015-08-09 00:58:20,0.35258603096
2015-08-09 00:58:25,0.27526617050200003
2015-08-09 00:58:30,0.370599031448
2015-08-09 00:58:35,0.280129909515
2015-08-09 00:58:40,0.345303058624
2015-08-09 00:58:45,0.28354096412700003
2015-08-09 00:58:50,0.442998886108
2015-08-09 00:58:55,0.275417089462
2015-08-09 00:59:00,0.281127929688
2015-08-09 00:59:05,0.279533863068
2015-08-09 00:59:10,0.284279823303
